id,feat1,feat2,feat7,feat8,feat9,feat10,feat11,feat13,feat14,feat15,feat17,feat18,feat19,feat20,price
633,0.84959893,1,0.693548387,0.444444444,0.658333333,0.142857143,0.9,0.604542418,0.237433155,0.071428571,0.833333333,1,1,0,1
634,0.627005348,0,0.290322581,0.777777778,0.558333333,0,0.85,0.288577154,0.409625668,1,0.722222222,1,0,1,1
635,0.895053476,0,0.516129032,0.666666667,0.516666667,0,0.8,0.698062792,0.219251337,0.214285714,0.444444444,0,0,0,1
636,0.153743316,1,0.419354839,0.444444444,0.416666667,1,0,0.355377422,0.405347594,0.5,0.444444444,1,0,0,1
637,0.391042781,1,0.661290323,0.111111111,0.258333333,0.714285714,0.05,0.434201737,0.809358289,0.428571429,0.833333333,1,1,0,2
638,0.711229947,1,0.580645161,0,0.341666667,0.571428571,0.05,0.577154309,0.013368984,1,0.277777778,1,1,1,0
639,0.447192513,1,0.193548387,0.333333333,0.991666667,0.142857143,0.65,0.139612558,0.122192513,0.928571429,1,1,0,1,0
640,0.685828877,0,0.935483871,0,0.616666667,0.571428571,0.7,0.411489646,0.486631016,0,0.5,1,1,1,2
641,0.314839572,1,0.838709677,0.666666667,0.225,0.285714286,0.2,0.36740147,0.439037433,0.785714286,0.944444444,1,0,1,1
642,0.176470588,0,0.258064516,0,0.608333333,0.857142857,0,0.195724783,0.216042781,0.428571429,0.777777778,1,1,0,0
643,0.80013369,0,0.080645161,0.777777778,0.425,1,0.6,0.005344021,0.731016043,0.714285714,0.833333333,1,1,0,2
644,0.586898396,1,0.112903226,0.777777778,0.316666667,1,0.65,0.170340681,0.38368984,0.428571429,0.888888889,1,0,1,1
645,0.448529412,0,0.403225806,0.666666667,0.7,0,0.15,0.395457582,0.325935829,0.5,0.222222222,1,0,0,1
646,0.675802139,0,0.709677419,0,0.541666667,0.571428571,0.25,0.113560454,0.163368984,0.928571429,0.944444444,1,1,1,0
647,0.810160428,1,0.048387097,0.666666667,0.991666667,0.714285714,0.8,0.977287909,0.335561497,0.714285714,0,1,0,1,1
648,0.630347594,1,0.064516129,0.888888889,0.191666667,0,0.05,0.561122244,0.121390374,0.857142857,0.444444444,0,0,0,0
649,0.120320856,0,0.241935484,0.888888889,0.95,0.571428571,0.95,0.802939212,0.612299465,0.071428571,0.166666667,1,0,1,2
650,0.772058824,0,0.516129032,0,0.716666667,0.285714286,0.35,0.638610554,0.36657754,0.714285714,0.666666667,1,1,0,1
651,0.632352941,0,0.612903226,0.666666667,0.866666667,0.142857143,0.25,0.375417502,0.056951872,0.214285714,1,0,0,1,0
652,0.334893048,0,0.403225806,0,0.55,0,0.5,0.408149633,0.277272727,0.928571429,0.833333333,1,0,1,0
653,0.709893048,0,0.225806452,0,0.591666667,0.857142857,0.65,0.048096192,0.979679144,0.428571429,0.333333333,0,0,1,3
654,0.688502674,0,0.935483871,0.333333333,0.683333333,0.714285714,0.05,0.177020708,0.605882353,0.571428571,0.277777778,1,0,0,2
655,0.289438503,0,0.451612903,0.666666667,0.85,1,0.75,0.460921844,0.118983957,0.357142857,0.277777778,0,0,1,0
656,0.846925134,1,0,0.777777778,0.066666667,0.857142857,0.1,0.877755511,0.801604278,0.285714286,0.166666667,1,1,0,3
657,0.514705882,1,0.483870968,0,0.275,0.857142857,0.75,0.967935872,0.05,0.714285714,0.666666667,0,0,1,0
658,0.181149733,1,0.096774194,0.555555556,0.45,0.857142857,0.4,0.869739479,0.043850267,0.142857143,0.722222222,1,0,0,0
659,0.713903743,1,0.838709677,0.888888889,0.916666667,0.428571429,0.3,0.110220441,0.97513369,0.071428571,0.111111111,1,0,0,3
660,0.272727273,1,0.822580645,0.222222222,0.016666667,1,0,0.315965264,0.78315508,0.5,0.111111111,1,0,0,2
661,0.959224599,0,0.677419355,0,0.491666667,0.285714286,0.15,0.348029392,0.305347594,0.857142857,0.055555556,0,0,1,1
662,0.622994652,1,0.048387097,0,0.408333333,0.571428571,0.55,0.189712759,0.501069519,0.928571429,0.944444444,1,0,1,1
663,0.453877005,1,0.403225806,0,0.083333333,0.714285714,0.05,0.026720107,0.024064171,0.142857143,0.944444444,1,1,1,0
664,0.115641711,1,0.306451613,0.111111111,0.983333333,0.285714286,0.2,0.874415498,0.246524064,0.071428571,0.111111111,1,1,1,0
665,0.994652406,1,0.241935484,0,0.941666667,1,0.75,0.121576486,0.564438503,0.142857143,0.888888889,1,1,0,2
666,0.395053476,1,0.14516129,0.444444444,0.725,0.285714286,0.7,0.04742819,0.128074866,0.642857143,0.5,0,1,0,0
667,0.070187166,0,0.822580645,0.111111111,0.55,0.428571429,0.1,0.435537742,0.25802139,1,0.277777778,1,0,0,0
668,0.114973262,1,0.322580645,0,0.066666667,0,0.25,0.392785571,0.479144385,0.142857143,0.833333333,1,1,0,1
669,0.183823529,1,0.290322581,1,0.55,0.428571429,0.45,0.870407482,0.114171123,0.714285714,0.277777778,1,1,1,0
670,0.851604278,1,0.629032258,0,0.691666667,0,0.35,0.914495658,0.557486631,1,0.666666667,1,1,1,3
671,0.409759358,0,0.112903226,0.333333333,0.975,0.285714286,0.75,0.381429526,0.173529412,0.357142857,0.833333333,1,1,0,0
672,0.161096257,1,0.306451613,0.666666667,0.2,1,0.05,0.283901136,0.019518717,0.428571429,0.277777778,1,0,0,0
673,0.993983957,1,0.225806452,0,0.116666667,1,0.05,0.130928524,0.771657754,0.785714286,0.666666667,1,0,0,3
674,0.10828877,0,0.370967742,0.555555556,0.858333333,0.142857143,0.05,0.738142953,0.780213904,0.071428571,0,1,0,1,2
675,0.356951872,0,0.758064516,0.222222222,0.816666667,0.142857143,0.75,0.448229793,0.998128342,0.5,0.944444444,1,0,0,3
676,0.886363636,0,0.596774194,0.444444444,0.4,0.571428571,0.8,0.347361389,0.69144385,0.642857143,0.444444444,1,1,0,2
677,0.997326203,1,0.403225806,0.222222222,0.558333333,1,0.55,0.006680027,0.582620321,0.642857143,0.388888889,1,0,0,2
678,0.606283422,1,0.693548387,0.888888889,0.075,0.571428571,0.7,0.392785571,0.987700535,0.214285714,0.055555556,0,0,1,3
679,0.649064171,1,0.951612903,0,0.733333333,0.714285714,0.95,0.368737475,0.646791444,1,0.333333333,1,0,0,2
680,0.078208556,1,0.887096774,0.111111111,0.066666667,0.285714286,0.35,0.264529058,0.572459893,0.928571429,0.833333333,1,1,1,1
681,0.251336898,0,0.709677419,0.777777778,0.458333333,0,0.7,0.101536406,0.802673797,0.642857143,0.222222222,1,0,0,2
682,0.984625668,0,0.129032258,0.777777778,0.541666667,0.714285714,0.6,0.665330661,0.314171123,0.071428571,0.833333333,0,0,0,1
683,0.195187166,1,1,0.333333333,0.825,0.428571429,0.1,0.338009352,0.544919786,0.5,0.166666667,1,1,0,1
684,0.527406417,1,0.532258065,0.222222222,0.25,0.428571429,1,0.161656647,0.166042781,0.785714286,0.333333333,1,0,0,0
685,0.867647059,1,0.758064516,0.333333333,0.225,0.428571429,0.1,0.589846359,0.123529412,0.5,0.5,1,1,1,0
686,0.618315508,0,0.161290323,0.666666667,0.783333333,0.571428571,0.8,0.79759519,0.272459893,0.642857143,0.166666667,1,0,0,1
687,0.66644385,1,0.096774194,0,0.75,0.857142857,0.2,0.384769539,0.828877005,0.142857143,0.944444444,1,0,0,3
688,0.230614973,1,0.903225806,0,0.358333333,0.428571429,0.75,0.990647963,0.532085561,0.785714286,0.611111111,1,0,0,2
689,0.226604278,0,0.209677419,0.222222222,0.816666667,0.714285714,0.4,0.820307281,0.635828877,0.5,0.222222222,1,1,0,2
690,0.356283422,0,0.693548387,0.222222222,0.916666667,0.285714286,0.2,0.529726119,0.190106952,0.714285714,0.277777778,1,0,0,0
691,0.417780749,0,0.758064516,0.888888889,0.708333333,1,0.85,0.818971276,0.930748663,0.642857143,0.611111111,1,0,0,3
692,0.089572193,1,0.225806452,1,0.25,0.857142857,0.85,0.533734135,0.586631016,1,0.333333333,1,0,0,2
693,0.570187166,1,0.387096774,0.444444444,0.466666667,0.428571429,0.3,0.279225117,0.489839572,0,0.611111111,1,1,0,1
694,0.348930481,1,0.983870968,0.666666667,0.608333333,0.857142857,0.4,0.991983968,0.77459893,0.428571429,0.277777778,1,1,1,3
695,0.536096257,1,0.129032258,0.333333333,0.241666667,1,0.75,0.917167669,0.524331551,0.285714286,0.722222222,1,1,1,2
696,0.181149733,0,0.064516129,0,0.166666667,0.142857143,0.5,0.648630595,0.179411765,0.571428571,0.888888889,0,1,1,0
697,0.335561497,1,0.225806452,0.555555556,0.325,1,0.95,0.938543754,0.411764706,0.785714286,0.444444444,1,0,0,1
698,0.514037433,1,0.903225806,0.444444444,0.2,0.571428571,0.05,0.812291249,0.813101604,0.571428571,0.777777778,0,0,1,3
699,0.862299465,1,0.5,0.444444444,0.25,0.571428571,0.2,0.121576486,0.089839572,0.857142857,0.777777778,1,0,1,0
700,0.631684492,1,0.258064516,0.222222222,0.816666667,1,0.05,0.847695391,0.824064171,0.214285714,0.777777778,1,1,1,3
701,0.896390374,1,0.870967742,0.333333333,0.825,0.428571429,0.5,0.485637943,0.925935829,0.785714286,0.111111111,0,1,1,3
702,0.993315508,1,0.774193548,0.666666667,0.325,1,0.9,0.951903808,0.160160428,0.5,0.222222222,1,1,0,1
703,0.161764706,0,0.5,0.222222222,0.125,0.142857143,0.05,0.774215097,0.015508021,1,0.111111111,1,0,0,0
704,0.467914439,1,0.129032258,1,0.158333333,0.857142857,0.35,0.038744155,0.063368984,0.714285714,0.666666667,1,1,1,0
705,0.052139037,1,0.080645161,1,0.075,1,0.5,0.679358717,0.70855615,0.5,0.5,0,0,1,2
706,0.411764706,1,0.306451613,0,0.808333333,0.142857143,0.95,0.35738143,0.465508021,0.714285714,0,1,0,1,1
707,0.006016043,0,0.5,0,0.25,0.714285714,0.5,0.933199733,0.38368984,0.071428571,0.166666667,0,1,0,1
708,0.506684492,0,0.177419355,0.444444444,0.141666667,0.142857143,0,0.994655979,0.021925134,0.857142857,0.111111111,1,0,1,0
709,0.310160428,1,0.177419355,1,0.241666667,0.142857143,0.7,0.332665331,0.235294118,0.285714286,0.444444444,0,1,0,0
710,0.782085561,0,0.048387097,0.888888889,0.825,1,0.9,0.509686039,0.148930481,0.785714286,0.444444444,1,1,1,0
711,0.836898396,0,0.612903226,0.555555556,0.925,0.428571429,0.55,0.990647963,0.228342246,0.214285714,0.722222222,1,1,1,1
712,0.917780749,1,0.274193548,0.777777778,0.933333333,0.142857143,0.45,0.613226453,0.256684492,0.714285714,0.833333333,0,1,0,1
713,0.072192513,1,0.129032258,0,0.008333333,0.714285714,0.3,0.684034736,0.440374332,0.785714286,0.888888889,1,1,1,1
714,0.625,1,0.338709677,0.222222222,0.216666667,0.571428571,0.2,0.608550434,0.596256684,0.214285714,0.333333333,1,0,0,2
715,0.587566845,1,0.032258065,0.777777778,0.1,0.285714286,0.65,0,0.144117647,0.571428571,0.722222222,1,1,0,0
716,0.139037433,1,0.532258065,0,0.466666667,0,0,0.732130929,0.45855615,0.5,0.777777778,0,1,1,1
717,0.871657754,1,0.435483871,0.111111111,0.85,0.428571429,0.1,0.261189045,0.272192513,1,0.833333333,0,1,0,1
718,0.48328877,0,0.064516129,0.333333333,0.241666667,0.714285714,0.9,0.217768871,0.06631016,0.357142857,0.5,1,1,1,0
719,0.297459893,1,0.048387097,0,0.716666667,0.285714286,1,0.849031396,0.925668449,0.714285714,0.111111111,0,1,0,3
720,0.813502674,1,0.064516129,0,0.858333333,0.571428571,0.8,0.320641283,0.935026738,0.142857143,0.333333333,1,1,1,3
721,0.213903743,0,0.838709677,0,0.241666667,0.285714286,0.45,0.859051436,0.782620321,0.214285714,0.722222222,1,0,0,2
722,0.461229947,0,0.387096774,0.777777778,0.033333333,0,1,0.122244489,0.359893048,0.642857143,0.388888889,1,0,1,1
723,0.695187166,1,0.048387097,0.444444444,0.241666667,0.428571429,0.5,0.772211089,0.410962567,0.142857143,0.111111111,1,1,1,1
724,0.27540107,0,0.629032258,0.222222222,0.191666667,0,0.7,0.430193721,0.540106952,0.714285714,0.888888889,1,1,0,1
725,0.840240642,1,0.177419355,0.555555556,0.916666667,1,0.7,0.911155645,0.438235294,0.071428571,0.722222222,1,0,0,2
726,0.555481283,0,0.080645161,0.777777778,0.733333333,0.857142857,0.95,0.237140949,0.677005348,1,0.444444444,1,1,0,2
727,0.121657754,0,0.274193548,0.888888889,0.775,0.428571429,0.85,0.991983968,0.632085561,0.785714286,0.166666667,0,0,1,2
728,0.875668449,1,0.322580645,0.111111111,0.016666667,0.142857143,0.4,0.076152305,0.692245989,0.285714286,0.111111111,1,0,1,2
729,0.38368984,0,0.14516129,0.111111111,0.35,0,0.8,0.847695391,0.981016043,0.214285714,0.277777778,1,0,0,3
730,0.874331551,1,0.919354839,0,0.783333333,0.285714286,0.2,0.147628591,0.552406417,0.357142857,0.777777778,1,0,1,2
731,0.379010695,0,0.790322581,0.444444444,0.366666667,0.428571429,0.75,0.941883768,0.078074866,0.5,0.222222222,1,1,0,0
732,0.418449198,1,0.887096774,0.777777778,0.691666667,0,0.65,0.366733467,0.478609626,0.428571429,0.833333333,1,1,1,1
733,0.878342246,0,0.5,0.555555556,0.658333333,0.428571429,0.85,0.165664663,0.327272727,0.928571429,0,1,0,0,1
734,0.5,1,0.85483871,0.777777778,0.5,0.285714286,0.4,0.462925852,0.072994652,0.928571429,0.611111111,1,1,1,0
735,0.919117647,0,0.612903226,0.222222222,0.05,0.714285714,0.7,0.710754843,0.602941176,0.357142857,0.777777778,1,1,0,3
736,0.279411765,0,0.177419355,0.222222222,0.658333333,0,0.75,0.046760187,0.205882353,0.214285714,0.833333333,1,0,0,0
737,0.363636364,1,0.612903226,0,0.791666667,0.714285714,0.35,0.710754843,0.502406417,0.428571429,0.555555556,1,0,1,2
738,0.944518717,0,0.532258065,0.555555556,0.316666667,1,0.1,0.802271209,0.102941176,0.857142857,0.333333333,1,0,1,1
739,0.055481283,1,0.274193548,0.222222222,0.733333333,0.285714286,0,0.749498998,0.055347594,0.5,0.111111111,1,1,0,0
740,0.527406417,0,0.016129032,0,0.525,0.714285714,0.2,0.406813627,0.255614973,0.285714286,0.722222222,0,1,1,1
741,0.672459893,1,0.64516129,0.333333333,0.358333333,0.571428571,0,0.259185037,0.328342246,0.714285714,0.944444444,1,0,0,1
742,0.30815508,1,0.241935484,0,0.675,1,1,0.617234469,0.85026738,0.642857143,1,0,0,0,3
743,0.385026738,1,0.758064516,0.555555556,0.425,0.428571429,0.7,0.386773547,0.854545455,0.857142857,0,1,0,1,3
744,0.69184492,0,0.177419355,0.222222222,0.208333333,0.857142857,1,0.75751503,0.471122995,0.071428571,0.777777778,1,1,0,2
745,0.545454545,0,0.161290323,0,0.616666667,0.142857143,0.45,0.028056112,0.044652406,0.142857143,0.5,1,1,1,0
746,0.00802139,1,0.677419355,0,0.883333333,0.428571429,0.6,0.245156981,0.290106952,0,0.388888889,1,1,0,0
747,0.610294118,1,0.758064516,0.444444444,0.175,0.428571429,0.05,0.258517034,0.543315508,0.571428571,0.555555556,1,1,0,1
748,0.842914439,1,0.370967742,0.888888889,0.908333333,0,0.7,0.018036072,0.437967914,0.642857143,1,1,1,1,1
749,0.784090909,0,0.806451613,0.111111111,0.075,0.285714286,0.35,0.76753507,0.473796791,0.142857143,0.222222222,1,0,0,2
750,0.981283422,0,0.983870968,0.111111111,0.433333333,0.428571429,0.55,0.171008684,0.010695187,0.357142857,0.444444444,1,1,0,0
751,0.973930481,1,0.032258065,0.111111111,0.916666667,0.142857143,0.15,0.091516366,0.307754011,0.785714286,0.055555556,0,0,0,1
752,0.359625668,0,0.725806452,0.111111111,0.416666667,1,0.45,0.920507682,0.396791444,0.928571429,0.722222222,1,0,0,1
753,0.050802139,0,0.564516129,0.888888889,0.675,0.714285714,1,0.634602538,0.148663102,0.428571429,0.944444444,1,1,1,0
754,0.582887701,1,0.774193548,0.111111111,0.391666667,0.857142857,0.6,0.115564462,0.947058824,0.214285714,0.666666667,1,0,0,3
755,0.310828877,1,0.774193548,0.111111111,0.308333333,0.428571429,0.5,0.837675351,0.619251337,0.357142857,0.166666667,1,0,1,2
756,0.276069519,1,0.935483871,0.888888889,0.983333333,0.571428571,0.2,0.227120908,0.929946524,0.642857143,0.166666667,1,0,0,3
757,0.211229947,0,0.14516129,0.444444444,0.533333333,0.285714286,0.55,0.177688711,0.476203209,0.428571429,0.944444444,0,1,0,1
758,0.05013369,1,0.129032258,0.111111111,0.866666667,0.571428571,0.35,0.626586506,0.71657754,0.071428571,0.166666667,1,1,1,2
759,0.477272727,0,0.225806452,0,0.416666667,0.428571429,0.4,0.6499666,0.634759358,0.142857143,0.722222222,0,0,1,2
760,0.614973262,0,0.887096774,0.333333333,0.708333333,0,0.1,0.772879092,0.672994652,0.571428571,0.666666667,1,0,1,3
761,0.806149733,0,0.629032258,0.777777778,0,0.857142857,0.1,0.593186373,0.405347594,0.5,0.444444444,0,0,0,2
762,0.978609626,1,0.435483871,0.444444444,0.575,0.571428571,0.65,0.11756847,0.725935829,0.428571429,1,1,1,1,3
763,0.369652406,1,0.612903226,0.777777778,0.966666667,0.857142857,0.5,0.183032732,0.544919786,0.785714286,0.555555556,1,0,1,1
764,0.980614973,0,0.322580645,0.777777778,0.291666667,0.285714286,0.35,0.507014028,0.552139037,0.285714286,0.277777778,0,0,1,2
765,0.121657754,1,0.451612903,0,0.975,0.857142857,0.4,0.424181697,0.48342246,0.285714286,0.722222222,0,0,0,1
766,0.520053476,1,0.080645161,0.444444444,0.208333333,0.714285714,0.3,0.756847027,0.238502674,0.142857143,0.277777778,1,0,0,1
767,0.002005348,0,0.612903226,0.444444444,0.816666667,0.285714286,0,0.464261857,0.056684492,0.071428571,0.777777778,1,0,0,0
768,0.526069519,0,0.951612903,0.111111111,0.291666667,0.714285714,0.3,0.67000668,0.434224599,0.785714286,0.444444444,1,0,1,2
769,0.059491979,1,0.483870968,0.333333333,0.508333333,0.714285714,0.05,0.006012024,0.41684492,0.357142857,0.222222222,0,1,0,0
770,0.147058824,0,0.064516129,0.333333333,0.95,0.428571429,0.45,0.993987976,0.072727273,0.214285714,0.333333333,1,0,1,0
771,0.359625668,0,0.064516129,0,0.466666667,0.714285714,0.4,0.029392118,0.789839572,0.714285714,0.277777778,1,0,1,2
772,0.221256684,0,0.596774194,0.666666667,0.191666667,0.428571429,0.15,0.670674683,0.412032086,0,0.5,1,0,1,1
773,0.868983957,0,0.806451613,0.888888889,0.333333333,0.714285714,0.5,0.806947228,0,0.642857143,0.388888889,1,0,0,0
774,0.100935829,0,0.903225806,0.555555556,0.516666667,0.285714286,0.1,0.187708751,0.082085561,0.928571429,0.388888889,0,0,1,0
775,0.039438503,0,0.338709677,1,0.55,1,0.75,0.937207749,0.562032086,0.857142857,0.888888889,0,1,1,1
776,0.936497326,0,0.774193548,0.777777778,0.366666667,1,0.45,0.596526386,0.022727273,0.428571429,0.888888889,0,1,0,0
777,0.276737968,0,0.467741935,0.222222222,0.091666667,0.285714286,1,0.54509018,0.032085561,0.428571429,0.388888889,1,1,0,0
778,0.006684492,0,0.35483871,0.555555556,0.466666667,0.285714286,0.9,0.510354041,0.56684492,0.928571429,0.111111111,1,0,0,1
779,0.897727273,1,0.790322581,0.666666667,0.65,1,0.15,0.255177021,0.39197861,0,0.666666667,0,1,1,1
780,0.489973262,1,0.5,0.555555556,0.766666667,0,0.15,0.185704743,0.318449198,0.428571429,0.222222222,0,0,1,0
781,0.25,1,0.661290323,0.555555556,0.2,1,0.15,0.313293253,0.839037433,0.642857143,0.888888889,1,0,0,3
782,0.799465241,1,0.516129032,0,0.125,0,0.15,0.510354041,0.920588235,0.714285714,0.333333333,1,1,0,3
783,0.953877005,1,0.274193548,1,0.891666667,0.285714286,1,0.721442886,0.940909091,0.142857143,0.611111111,1,1,1,3
784,0.215240642,0,0.258064516,0.111111111,0.85,0.571428571,0.8,0.567802271,0.972192513,0.571428571,0.388888889,1,1,0,3
785,0.32486631,1,0.806451613,0.444444444,0.025,0.285714286,0.4,0.157648631,0.668181818,0.857142857,0.722222222,1,1,0,2
786,0.609625668,0,0.790322581,0.222222222,0.308333333,0.571428571,0.55,0.011356045,0.835561497,0.785714286,0,0,0,0,3
787,0.019385027,1,0.612903226,0.888888889,0.316666667,0.714285714,0.1,0.394121576,0.259625668,0.785714286,0,0,1,0,0
788,0.695855615,0,0.661290323,0.777777778,0.85,0.142857143,0.55,0.311289245,0.893850267,0.642857143,0.777777778,0,0,0,3
789,0.973262032,0,0.548387097,0.777777778,0.591666667,0.142857143,0.95,0.819639279,0.229144385,0.785714286,0.888888889,1,0,1,1
790,0.70855615,1,0.403225806,0.777777778,0.783333333,0.285714286,0.5,0.249832999,0.253208556,0.5,0.055555556,1,1,0,1
791,0.404411765,1,0.838709677,0.666666667,0.225,0.285714286,0.45,0.475617902,0.645989305,0.285714286,0.388888889,1,0,1,2
792,0.431149733,0,0.887096774,0.333333333,0.258333333,0.571428571,0.5,0.055444222,0.008823529,1,0.5,1,1,1,0
793,0.677807487,1,0.35483871,0.888888889,0.8,0.571428571,0.3,0.498997996,0.760962567,0.071428571,1,1,0,0,3
794,0.334893048,0,0.14516129,0.333333333,0.875,0.714285714,0.9,0.008016032,0.187967914,0.357142857,0.944444444,1,0,1,0
795,0.19184492,0,0.887096774,0.888888889,0.091666667,1,0.6,0.441549766,0.992245989,0.5,0.222222222,1,1,1,3
796,0.212566845,1,0.14516129,0.111111111,0.025,1,0.05,0.21509686,0.223529412,0.357142857,0.722222222,1,0,0,0
797,0.697192513,0,0.161290323,0,0.883333333,0.857142857,1,0.229792919,0.061764706,0.285714286,0,1,0,1,0
798,0.471925134,0,0.903225806,0.222222222,0.266666667,1,0,0.120908484,0.065508021,0.142857143,0.166666667,1,1,0,0
799,0.887700535,1,0.919354839,0,0.091666667,0.571428571,0.75,0.947895792,0.771122995,0.785714286,0.166666667,1,1,1,3
800,0.080882353,1,0.14516129,0.777777778,0.941666667,1,0.7,0.977955912,0.782085561,0,0.111111111,1,1,1,2
801,0.598262032,0,0.709677419,0,0.483333333,0.857142857,0.05,0.565798263,0.569786096,0.142857143,0.722222222,0,0,1,2
802,0.830882353,0,0.967741935,0.666666667,0.65,0,0,0.706746827,0.023262032,0.357142857,0.666666667,1,0,0,0
803,0.631016043,1,0.822580645,0.666666667,0.783333333,0.857142857,0.7,0.224448898,0.22486631,0.857142857,1,1,0,0,0
804,0.63368984,1,0.806451613,0.555555556,0.208333333,0.714285714,0,0.298597194,0.47540107,0,0.444444444,0,1,0,1
805,0.243983957,0,0.709677419,0.444444444,0.825,1,0.35,0.792251169,0.953743316,0.5,0,1,1,1,3
806,0.653743316,0,0.274193548,0.555555556,0.633333333,0.285714286,0.5,0.651970608,0.819518717,0.571428571,0.222222222,1,0,1,3
807,0.809491979,0,0.983870968,0.444444444,0.475,0.857142857,0.6,0.418169673,0.907486631,0.785714286,0.944444444,1,0,0,3
808,0.205882353,0,0.306451613,0.888888889,0.091666667,0.857142857,0.95,0.818971276,0.271657754,0.928571429,0.055555556,0,0,0,1
809,0.755347594,0,0.177419355,0.444444444,0.716666667,0.142857143,0.8,0.8249833,0.512032086,0.5,0.333333333,1,1,0,2
810,0.423128342,1,0.177419355,0.333333333,0.1,0.428571429,0.95,0.269205077,0.902139037,0.857142857,0.944444444,1,1,0,3
811,0.985962567,1,0.483870968,0.777777778,0.758333333,0.142857143,0.35,0.9498998,0.920053476,0.857142857,0.611111111,0,1,1,3
812,0.195855615,1,0,0.777777778,0.216666667,0.714285714,0.7,0.928523714,0.109625668,0.571428571,0.944444444,1,1,0,0
813,0.111631016,0,0.451612903,0.111111111,0.958333333,1,0.6,0.371409486,0.572459893,0.357142857,0.277777778,1,1,1,1
814,0.774064171,1,0.629032258,0,0.066666667,0.857142857,0.9,0.678022712,0.076737968,0.5,0.388888889,0,1,1,0
815,0.868315508,1,0.096774194,0.333333333,0.166666667,0.857142857,0.3,0.215764863,0.861764706,0.357142857,0.333333333,1,0,1,3
816,0.010695187,0,0.5,0.777777778,0.858333333,0.428571429,0.4,0.316633267,0.921390374,0.857142857,0.5,1,0,1,3
817,0.285427807,1,0.870967742,0.666666667,0,1,0.65,0.496325985,0.109090909,1,0.166666667,0,1,0,0
818,0.832887701,1,0.741935484,0.666666667,0.116666667,0.285714286,0.95,0.421509686,0.562566845,0.857142857,0.944444444,1,1,0,2
819,0.796122995,0,0,0.888888889,0.216666667,0,0.85,0.937875752,0.94144385,0.285714286,0.277777778,1,1,1,3
820,0.089572193,1,0.64516129,0.333333333,0.575,0.285714286,0.2,0.373413494,0.725935829,0.5,0.888888889,0,0,1,2
821,0.967914439,1,0.467741935,0,0.541666667,0.571428571,0.45,0.455577822,0.153475936,0.142857143,0.944444444,1,0,0,1
822,0.729278075,0,0.774193548,0,0.841666667,0.142857143,0.85,0.014696059,0.493315508,1,0.277777778,1,0,0,1
823,0.548128342,1,0.983870968,0.333333333,0.241666667,1,0.45,0.294589178,0.322459893,0.142857143,0.777777778,1,1,1,1
824,0.992647059,0,0.790322581,0,0.708333333,1,1,0.573146293,0.362566845,0.857142857,0.055555556,1,1,1,1
825,0.985294118,1,0.467741935,0.888888889,0.591666667,0,0.85,0.739478958,0.739037433,0.571428571,0.944444444,0,0,1,3
826,0.463903743,1,0.290322581,0.777777778,0.25,0.142857143,0.7,0.769539078,0.065775401,0.285714286,0.555555556,1,1,0,0
827,0.732620321,1,0.032258065,0.444444444,0.041666667,0,0.95,0.430861723,0.500534759,0.214285714,0.722222222,1,1,0,2
828,0.926470588,1,0.241935484,0.111111111,0.383333333,1,0.35,0.867067468,0.826203209,0.928571429,0.777777778,1,1,0,3
829,0.875668449,1,0.483870968,1,0.291666667,0.714285714,0,0.422177689,0.024064171,0.857142857,0.888888889,1,0,1,0
830,0.523395722,1,0.129032258,0.888888889,0.625,0.142857143,0.7,0.010688043,0.518449198,0.785714286,0.388888889,0,1,1,1
831,0.792112299,1,0.580645161,0,0.716666667,0.428571429,0.2,0.636606546,0.721925134,0.642857143,0,0,0,0,3
832,0.734625668,0,0.225806452,0.222222222,0.116666667,0.428571429,0.8,0.808283233,0.485294118,0.285714286,0.111111111,1,1,0,2
833,0.298796791,0,0.322580645,0,0.775,0.571428571,1,0.770875084,0.86657754,0.428571429,0.944444444,1,1,1,3
834,0.707887701,0,0.322580645,0.777777778,0.741666667,0.857142857,0.05,0.577154309,0.449197861,0.714285714,0.777777778,1,1,1,2
835,0.638368984,0,0.758064516,0.111111111,0.941666667,0.285714286,1,0.619238477,0.9,0.5,0.777777778,1,1,0,3
836,0.012700535,0,0.467741935,0.777777778,0.541666667,0.714285714,0.7,0.012692051,0.667112299,0.571428571,0.833333333,1,0,1,1
837,0.228609626,0,0.225806452,0.888888889,0.325,0.857142857,0.2,0.15497662,0.394652406,0.857142857,0.666666667,0,0,1,1
838,0.961898396,1,0.048387097,0.111111111,0.95,0.428571429,0.05,0.874415498,0.15026738,1,0.055555556,1,1,1,1
839,0.32486631,0,0.290322581,0.777777778,0.933333333,0.857142857,0.15,0.043420174,0.319786096,0.428571429,0.333333333,1,1,0,0
840,0.91644385,0,0.241935484,0.666666667,0.075,0.714285714,0.3,0.846359385,0.12459893,0.857142857,0.388888889,1,0,1,1
841,0.234625668,1,0.838709677,0.333333333,0.558333333,0.571428571,0.35,0.153640615,0.271925134,0.571428571,0.555555556,1,0,1,0
842,0.397058824,1,0.693548387,0.444444444,0.975,0,0.25,0.498997996,0.080748663,0.285714286,0.444444444,1,1,0,0
843,0.356951872,1,0.612903226,0.111111111,0.641666667,0.571428571,0.75,0.943219773,0.879679144,0.642857143,0.166666667,0,1,1,3
